Type,v,w
curve,5,0.22574999999999998
curve,5,0.25875
curve,5,0.25875
curve,5,0.25875
curve,5,-0.21325
curve,5,-0.19974999999999998
curve,5,-0.19874999999999998
curve,5,-0.19874999999999998
curve,5,-0.19874999999999998
curve,5,-0.6997499999999999
curve,5,-0.6742499999999999
curve,5,-0.6742499999999999
curve,5,-1.1778
curve,5,-1.155
curve,5,-1.155
curve,5,-1.155
curve,5,-1.18885
curve,5,-1.17885
curve,5,-1.17885
curve,5,-1.11375
curve,5,-1.112
curve,5,-1.112
curve,5,-1.112
curve,5,-1.07375
curve,5,-1.076
curve,5,-1.076
curve,5,-0.98675
curve,5,-0.992
curve,5,-0.992
curve,5,-0.992
curve,5,-0.8019999999999999
curve,5,-0.8099999999999999
curve,5,-0.8099999999999999
curve,5,-0.642
curve,5,-0.6525
curve,5,-0.6525
curve,5,-0.5175000000000001
curve,5,-0.528
curve,5,-0.528
curve,5,-0.34099999999999997
curve,5,-0.352
curve,5,-0.352
curve,5,-0.1565
curve,5,-0.168
curve,5,-0.168
curve,5,0.0105
curve,5,-0.0
curve,5,-0.0
curve,5,0.16975
curve,5,0.161
curve,5,0.161
curve,5,0.161
curve,5,0.3181
curve,5,0.31
curve,5,0.31
curve,5,0.4266
curve,5,0.42
curve,5,0.42
curve,5,0.46399999999999997
curve,5,0.45999999999999996
curve,5,0.45999999999999996
curve,5,0.45339999999999997
curve,5,0.45239999999999997
curve,5,0.45239999999999997
curve,5,0.43399999999999994
curve,5,0.43499999999999994
curve,5,0.43499999999999994
curve,5,0.3706
curve,5,0.3741
curve,5,0.29129999999999995
curve,5,0.29579999999999995
curve,5,0.29579999999999995
curve,5,0.2158
curve,5,0.2208
curve,5,0.2208
curve,5,0.1238
curve,5,0.1288
curve,5,0.1288
curve,5,0.034
curve,5,0.04
curve,5,0.04
curve,5,-0.0448
curve,5,-0.04
curve,5,-0.04
straight,13,-0.05700000000000001
straight,13,-0.054000000000000006
straight,13,-0.054000000000000006
curve,5,-0.153
curve,5,-0.15
curve,5,-0.15
curve,5,-0.21889999999999998
curve,5,-0.215
curve,5,-0.215
curve,5,-0.26084999999999997
curve,5,-0.2576
curve,5,-0.2576
curve,5,-0.24359999999999998
curve,5,-0.24359999999999998
curve,5,-0.2206
curve,5,-0.22185
curve,5,-0.22185
curve,5,-0.17584999999999998
curve,5,-0.17834999999999998
curve,5,-0.17834999999999998
curve,5,-0.13525
curve,5,-0.138
curve,5,-0.138
curve,5,-0.0798
curve,5,-0.0828
curve,5,-0.0828
curve,5,-0.0343
curve,5,-0.0368
curve,5,-0.0368
curve,5,0.013
curve,5,0.01
curve,5,0.01
curve,5,0.063
curve,5,0.06
curve,5,0.06
curve,5,0.1024
curve,5,0.1
curve,5,0.1
straight,13,0.07465000000000001
straight,13,0.0729
straight,13,0.08175
straight,13,0.081
straight,13,0.081
curve,5,0.1818
curve,5,0.18
curve,5,0.18
curve,5,0.233
curve,5,0.23
curve,5,0.23
curve,5,0.1876
curve,5,0.19
curve,5,0.19
curve,5,0.1264
curve,5,0.13
curve,5,0.13
curve,5,0.0664
curve,5,0.07
curve,5,0.07
curve,5,0.0064
curve,5,0.01
curve,5,0.01
straight,13,-0.03295
straight,13,-0.0297
straight,13,-0.0297
curve,5,-0.1133
curve,5,-0.11
curve,5,-0.1683
curve,5,-0.165
curve,5,-0.165
curve,5,-0.19544999999999998
curve,5,-0.19319999999999998
curve,5,-0.19319999999999998
curve,5,-0.1835
curve,5,-0.184
curve,5,-0.184
curve,5,-0.15489999999999998
curve,5,-0.15639999999999998
curve,5,-0.15639999999999998
curve,5,-0.12245
curve,5,-0.1242
curve,5,-0.1242
curve,5,-0.0854
curve,5,-0.0874
curve,5,-0.0874
curve,5,-0.0473
curve,5,-0.05
curve,5,-0.05
curve,5,0.0029999999999999996
curve,5,-0.0
curve,5,-0.0
curve,5,0.053000000000000005
curve,5,0.05
curve,5,0.0924
curve,5,0.09
curve,5,0.09
straight,13,0.0663
straight,13,0.0648
straight,13,0.0648
curve,5,0.1518
curve,5,0.15
curve,5,0.15
curve,5,0.2083
curve,5,0.20500000000000002
curve,5,0.20500000000000002
curve,5,0.17320000000000002
curve,5,0.17500000000000002
curve,5,0.17500000000000002
curve,5,0.1273
curve,5,0.13
curve,5,0.13
curve,5,0.0717
curve,5,0.075
curve,5,0.075
curve,5,0.0167
curve,5,0.02
curve,5,0.02
straight,13,-0.0246
straight,13,-0.0216
straight,13,-0.0216
curve,5,-0.093
curve,5,-0.09
curve,5,-0.14300000000000002
curve,5,-0.14
curve,5,-0.14
curve,5,-0.1676
curve,5,-0.1656
curve,5,-0.1656
curve,5,-0.15589999999999998
curve,5,-0.15639999999999998
curve,5,-0.15639999999999998
curve,5,-0.137
curve,5,-0.138
curve,5,-0.138
curve,5,-0.1089
curve,5,-0.1104
curve,5,-0.1104
curve,5,-0.0716
curve,5,-0.0736
curve,5,-0.0736
curve,5,-0.0482
curve,5,-0.05
curve,5,-0.05
curve,5,-0.0129
curve,5,-0.015
curve,5,-0.015
curve,5,0.0274
curve,5,0.025
curve,5,0.025
curve,5,0.062099999999999995
curve,5,0.06
straight,13,0.050100000000000006
straight,13,0.048600000000000004
straight,13,0.048600000000000004
straight,13,0.0722
straight,13,0.0702
straight,13,0.0702
curve,5,0.2148
curve,5,0.21
curve,5,0.21
curve,5,0.2514
curve,5,0.2484
curve,5,0.2678
curve,5,0.2668
curve,5,0.15525
curve,5,0.161
curve,5,0.0446
curve,5,0.0506
curve,5,-0.0563
curve,5,-0.05
straight,13,-0.06535
straight,13,-0.0621
curve,5,-0.15209999999999999
curve,5,-0.15
curve,5,-0.10405
curve,5,-0.1058
curve,5,0.04455
curve,5,0.0368
curve,5,0.17250000000000001
curve,5,0.165
curve,5,0.165
straight,13,0.1658
straight,13,0.1593
curve,5,0.4275
curve,5,0.42
curve,5,0.42
curve,5,0.5852499999999999
curve,5,0.575
straight,9,0.51145
straight,9,0.49245
curve,5,0.9341499999999999
curve,5,0.9309
curve,5,1.0091
curve,5,1.00485
curve,5,1.043
curve,5,1.036
curve,5,0.93825
curve,5,0.9440000000000001
curve,5,0.79525
curve,5,0.804
curve,5,0.617
curve,5,0.628
curve,5,0.46214999999999995
curve,5,0.47414999999999996
curve,5,0.25795
curve,5,0.2697
curve,5,0.0815
curve,5,0.092
curve,5,-0.10139999999999999
curve,5,-0.09
curve,5,-0.2278
curve,5,-0.22
curve,5,-0.265
curve,5,-0.261
curve,5,-0.2702
curve,5,-0.2697
curve,5,-0.22369999999999998
curve,5,-0.22619999999999998
curve,5,-0.13879999999999998
curve,5,-0.14354999999999998
curve,5,-0.01475
curve,5,-0.02175
curve,5,0.12084999999999999
curve,5,0.11309999999999999
curve,5,0.27964999999999995
curve,5,0.2714
curve,5,0.4646
curve,5,0.455
curve,5,0.455
curve,5,0.6033999999999999
curve,5,0.6444
curve,5,0.6394
curve,5,0.6394
curve,5,0.69275
curve,5,0.69
curve,5,0.7191
curve,5,0.7176
curve,5,0.6982
curve,5,0.6992
curve,5,0.6105999999999999
curve,5,0.61335
curve,5,0.56275
curve,5,0.5655
curve,5,0.5793
curve,5,0.57855
curve,5,0.6429499999999999
curve,5,0.63945
curve,5,0.7360499999999999
curve,5,0.7307999999999999
straight,9,0.47909999999999997
straight,9,0.47285
curve,5,0.9775499999999999
curve,5,0.97005
curve,5,1.0875000000000001
curve,5,1.076
exception,5,1.26475
exception,5,1.24875
exception,5,1.38475
exception,5,1.37625
exception,5,1.50825
exception,5,1.5
exception,5,1.6
exception,5,1.59375
exception,5,1.42325
exception,5,1.42025
exception,5,1.40625
exception,5,1.40725
exception,5,1.32325
exception,5,1.32925
exception,5,1.35375
exception,5,1.365
exception,5,1.04525
exception,5,1.0605
exception,5,0.79425
exception,5,0.812
curve,5,0.5379999999999999
curve,5,0.55875
curve,5,0.23074999999999998
curve,5,0.25125
curve,5,-0.042249999999999996
curve,5,-0.024
curve,5,-0.31129999999999997
curve,5,-0.29579999999999995
straight,13,-0.34585
straight,13,-0.3321
curve,5,-0.7695
curve,5,-0.759
curve,5,-0.98915
curve,5,-0.9743999999999999
exception,5,-1.188
exception,5,-1.16625
exception,5,-1.15425
exception,5,-1.155
exception,5,-1.055
exception,5,-1.06125
curve,5,-0.88525
curve,5,-0.89625
curve,5,-0.66825
curve,5,-0.6825
curve,5,-0.46449999999999997
curve,5,-0.48
curve,5,-0.20375
curve,5,-0.22
curve,5,0.04595
curve,5,0.030449999999999998
curve,5,0.3371
curve,5,0.32
curve,5,0.5126499999999999
curve,5,0.5014
curve,5,0.6121499999999999
curve,5,0.6046499999999999
curve,5,0.60275
curve,5,0.6
curve,5,0.5745000000000001
curve,5,0.5760000000000001
curve,5,0.49525
curve,5,0.5
curve,5,0.381
curve,5,0.388
curve,5,0.2265
curve,5,0.23600000000000002
curve,5,0.066
curve,5,0.076
curve,5,-0.11514999999999999
curve,5,-0.10439999999999999
curve,5,-0.30924999999999997
curve,5,-0.299
straight,13,-0.2817
straight,13,-0.2727
curve,5,-0.6481
curve,5,-0.64
curve,5,-0.7499999999999999
curve,5,-0.7394999999999999
curve,5,-0.9774999999999999
curve,5,-0.96
curve,5,-0.9345000000000001
curve,5,-0.936
curve,5,-0.851
curve,5,-0.856
curve,5,-0.6945
curve,5,-0.704
curve,5,-0.5085000000000001
curve,5,-0.52
curve,5,-0.299
curve,5,-0.312
curve,5,-0.1093
curve,5,-0.12179999999999999
curve,5,0.0932
curve,5,0.08
curve,5,0.2602
curve,5,0.25
curve,5,0.3464
curve,5,0.3404
curve,5,0.39089999999999997
curve,5,0.38715
curve,5,0.39
curve,5,0.388
curve,5,0.388
curve,5,0.388
curve,5,0.35825
curve,5,0.36
curve,5,0.36
curve,5,0.292
curve,5,0.194
curve,5,0.2
curve,5,0.2
curve,5,0.06825
curve,5,-0.08295
curve,5,-0.07394999999999999
curve,5,-0.07394999999999999
curve,5,-0.25279999999999997
curve,5,-0.2438
curve,5,-0.4505
curve,5,-0.5883999999999999
curve,5,-0.58
curve,5,-0.58
curve,5,-0.66455
curve,5,-0.6577999999999999
curve,5,-0.6864499999999999
curve,5,-0.68295
curve,5,-0.6691499999999999
curve,5,-0.6698999999999999
curve,5,-0.6239
curve,5,-0.6264
curve,5,-0.5436
curve,5,-0.5480999999999999
curve,5,-0.47909999999999997
curve,5,-0.48284999999999995
curve,5,-0.45985
curve,5,-0.46109999999999995
curve,5,-0.47489999999999993
curve,5,-0.47414999999999996
curve,5,-0.51095
curve,5,-0.50895
curve,5,-0.5549499999999999
curve,5,-0.55245
curve,5,-0.5675
curve,5,-0.5640000000000001
curve,5,-0.64475
curve,5,-0.64
curve,5,-0.7164999999999999
curve,5,-0.712
curve,5,-0.7885
curve,5,-0.784
straight,9,-0.5234
straight,9,-0.5194
curve,5,-0.9075
curve,5,-0.904
curve,5,-0.9194999999999999
curve,5,-0.9149999999999999
exception,5,-0.995
exception,5,-0.99
exception,5,-1.0059999999999998
exception,5,-1.005
exception,5,-0.989
exception,5,-0.99
exception,5,-0.938
exception,5,-0.9412499999999999
exception,5,-0.7735
exception,5,-0.7805
exception,5,-0.67625
exception,5,-0.68625
curve,5,-0.46225
curve,5,-0.47625
curve,5,-0.22825
curve,5,-0.24375
curve,5,-0.24375
curve,5,0.0034999999999999996
curve,5,-0.012
curve,5,0.22615
curve,5,0.21314999999999998
curve,5,0.47274999999999995
curve,5,0.45999999999999996
curve,5,0.7172999999999999
curve,5,0.705
curve,5,0.7746999999999999
curve,5,0.7682
curve,5,0.7682
curve,5,0.7540499999999999
curve,5,0.7525499999999999
curve,5,0.6973499999999999
curve,5,0.7003499999999999
curve,5,0.5945499999999999
curve,5,0.6003
curve,5,0.44389999999999996
curve,5,0.45239999999999997
curve,5,0.26839999999999997
curve,5,0.2784
curve,5,0.1101
curve,5,0.1196
curve,5,0.1196
curve,5,-0.0502
curve,5,-0.04
curve,5,-0.1778
curve,5,-0.17
curve,5,-0.2631
curve,5,-0.2576
curve,5,-0.3172
curve,5,-0.3132
curve,5,-0.3776
curve,5,-0.3741
curve,5,-0.4201
curve,5,-0.41759999999999997
curve,5,-0.41759999999999997
curve,5,-0.41800000000000004
curve,5,-0.41600000000000004
curve,5,-0.4245
curve,5,-0.424
curve,5,-0.40700000000000003
curve,5,-0.40800000000000003
curve,5,-0.36125
curve,5,-0.364
curve,5,-0.28325000000000006
curve,5,-0.28800000000000003
curve,5,-0.1945
curve,5,-0.2
curve,5,-0.2
curve,5,-0.098
curve,5,-0.10400000000000001
curve,5,-0.011899999999999999
curve,5,-0.0174
curve,5,0.098
curve,5,0.092
curve,5,0.20600000000000002
curve,5,0.2
curve,5,0.28480000000000005
curve,5,0.28
straight,13,0.1807
straight,13,0.1782
straight,13,0.1782
curve,5,0.3406
curve,5,0.34
curve,5,0.3771
curve,5,0.375
curve,5,0.41364999999999996
curve,5,0.4089
curve,5,0.3445
curve,5,0.348
curve,5,0.2516
curve,5,0.2576
curve,5,0.1422
curve,5,0.15
curve,5,0.15
curve,5,0.0069
curve,5,0.015
curve,5,-0.0963
curve,5,-0.09
curve,5,-0.196
curve,5,-0.19
curve,5,-0.2524
curve,5,-0.2484
curve,5,-0.2855
curve,5,-0.28275
curve,5,-0.31494999999999995
curve,5,-0.3132
curve,5,-0.3132
curve,5,-0.3132
curve,5,-0.3132
curve,5,-0.271
curve,5,-0.272
curve,5,-0.2295
curve,5,-0.232
curve,5,-0.18789999999999998
curve,5,-0.1914
curve,5,-0.11779999999999999
curve,5,-0.12179999999999999
curve,5,-0.04819999999999999
curve,5,-0.052199999999999996
curve,5,-0.052199999999999996
curve,5,0.0214
curve,5,0.0174
curve,5,0.0863
curve,5,0.0828
curve,5,0.1536
curve,5,0.15
curve,5,0.19240000000000002
curve,5,0.19
curve,5,0.2165
curve,5,0.215
straight,13,0.11315
straight,13,0.1134
straight,13,0.1134
straight,13,0.10160000000000001
straight,13,0.10260000000000001
straight,13,0.10260000000000001
straight,13,0.10260000000000001
curve,5,0.28540000000000004
curve,5,0.28
curve,5,0.32065
curve,5,0.3174
curve,5,0.30934999999999996
curve,5,0.30884999999999996
curve,5,0.22474999999999998
curve,5,0.22999999999999998
curve,5,0.1122
curve,5,0.12
straight,13,-0.014849999999999999
straight,13,-0.0081
curve,5,-0.14220000000000002
curve,5,-0.135
curve,5,-0.23575
curve,5,-0.22999999999999998
curve,5,-0.22999999999999998
curve,5,-0.3233
curve,5,-0.31755
curve,5,-0.3681499999999999
curve,5,-0.36539999999999995
curve,5,-0.353
curve,5,-0.352
curve,5,-0.352
curve,5,-0.352
curve,5,-0.3265
curve,5,-0.328
curve,5,-0.27275000000000005
curve,5,-0.276
curve,5,-0.276
curve,5,-0.20375000000000001
curve,5,-0.20800000000000002
curve,5,-0.125
curve,5,-0.1305
curve,5,-0.0293
curve,5,-0.0348
curve,5,0.057199999999999994
curve,5,0.052199999999999996
curve,5,0.1522
curve,5,0.1472
curve,5,0.23950000000000002
curve,5,0.23500000000000001
curve,5,0.23500000000000001
straight,13,0.15345
straight,13,0.1512
straight,13,0.1512
straight,13,0.1512
curve,5,0.3118
curve,5,0.31
curve,5,0.4169
curve,5,0.4089
curve,5,0.46869999999999995
curve,5,0.46545
curve,5,0.46545
curve,5,0.38725
curve,5,0.39149999999999996
curve,5,0.2627
curve,5,0.2697
curve,5,0.12029999999999999
curve,5,0.1288
curve,5,-0.0296
curve,5,-0.02
curve,5,-0.1578
curve,5,-0.15
curve,5,-0.15
curve,5,-0.23985
curve,5,-0.2346
curve,5,-0.29545
curve,5,-0.29145
curve,5,-0.35124999999999995
curve,5,-0.348
curve,5,-0.39399999999999996
curve,5,-0.39149999999999996
curve,5,-0.377
curve,5,-0.376
curve,5,-0.376
curve,5,-0.376
curve,5,-0.376
curve,5,-0.3505
curve,5,-0.352
curve,5,-0.301
curve,5,-0.304
curve,5,-0.219
curve,5,-0.224
curve,5,-0.1305
curve,5,-0.136
curve,5,-0.0467
curve,5,-0.052199999999999996
curve,5,-0.052199999999999996
curve,5,0.058199999999999995
curve,5,0.052199999999999996
curve,5,0.1522
curve,5,0.1472
curve,5,0.2448
curve,5,0.24
straight,13,0.165
straight,13,0.162
straight,13,0.162
curve,5,0.3212
curve,5,0.32
curve,5,0.32
curve,5,0.2988
curve,5,0.3
curve,5,0.247
curve,5,0.25
curve,5,0.25
curve,5,0.17579999999999998
curve,5,0.18
straight,13,0.0441
straight,13,0.048600000000000004
curve,5,-9.99999999999994e-05
curve,5,0.005
curve,5,0.005
curve,5,-0.0692
curve,5,-0.065
curve,5,-0.1074
curve,5,-0.105
curve,5,-0.14025
curve,5,-0.138
curve,5,-0.1671
curve,5,-0.1656
curve,5,-0.1658
curve,5,-0.1653
curve,5,-0.1653
curve,5,-0.1653
curve,5,-0.14229999999999998
curve,5,-0.14354999999999998
curve,5,-0.11134999999999999
curve,5,-0.11309999999999999
curve,5,-0.07629999999999999
curve,5,-0.0783
curve,5,-0.0343
curve,5,-0.0368
curve,5,0.002
curve,5,-0.0
curve,5,-0.0
curve,5,0.0388
curve,5,0.0368
curve,5,0.0718
curve,5,0.07
curve,5,0.1336
curve,5,0.13
curve,5,0.2519
curve,5,0.245
curve,5,0.4093
curve,5,0.4
straight,13,0.33105
straight,13,0.32130000000000003
curve,5,0.8229000000000001
curve,5,0.81
curve,5,1.1817
curve,5,1.1592
exception,5,1.8155000000000001
exception,5,1.768
exception,5,2.02725
exception,5,2.012
exception,5,1.8377499999999998
exception,5,1.8232499999999998
exception,5,1.92125
exception,5,1.91425
exception,5,2.0052499999999998
exception,5,1.9987499999999998
missing,-0.6,1
missing,-0.6,1
missing,-0.6,1
missing,-0.6,1
missing,-0.6,1
missing,-0.6,1
exception,5,2.0477499999999997
exception,5,2.04425
exception,5,1.98125
exception,5,1.98575
exception,5,1.91925
exception,5,1.924
exception,5,1.8295
exception,5,1.83625
exception,5,1.62275
exception,5,1.638
exception,5,1.372
exception,5,1.391
exception,5,1.18675
exception,5,1.2075
exception,5,0.8925
exception,5,0.9135
exception,5,0.60975
exception,5,0.63
curve,5,0.37899999999999995
curve,5,0.39749999999999996
curve,5,0.16049999999999998
curve,5,0.176
curve,5,-0.0248
curve,5,-0.013049999999999999
curve,5,-0.17400000000000002
curve,5,-0.165
curve,5,-0.2003
curve,5,-0.1978
curve,5,-0.14104999999999998
curve,5,-0.14354999999999998
curve,5,-0.005549999999999999
curve,5,-0.013049999999999999
curve,5,0.1996
curve,5,0.1886
curve,5,0.5018
curve,5,0.485
curve,5,0.8083
curve,5,0.79
curve,5,1.01295
curve,5,0.9982
curve,5,1.231
curve,5,1.219
curve,5,1.2723499999999999
curve,5,1.26585
curve,5,1.1555
curve,5,1.156
curve,5,1.04975
curve,5,1.056
straight,9,0.5334
straight,9,0.5438999999999999
curve,5,0.67125
curve,5,0.684
curve,5,0.4545
curve,5,0.468
curve,5,0.264
curve,5,0.276
curve,5,0.03335
curve,5,0.04785
curve,5,-0.2312
curve,5,-0.215
curve,5,-0.46940000000000004
curve,5,-0.455
curve,5,-0.56145
curve,5,-0.55245
curve,5,-0.6628499999999999
curve,5,-0.6568499999999999
curve,5,-0.6568499999999999
curve,5,-0.6465
curve,5,-0.63125
curve,5,-0.632
curve,5,-0.5640000000000001
curve,5,-0.5680000000000001
curve,5,-0.46175000000000005
curve,5,-0.468
curve,5,-0.332
curve,5,-0.34
curve,5,-0.187
curve,5,-0.196
curve,5,-0.196
curve,5,-0.034499999999999996
curve,5,-0.044
curve,5,0.11775
curve,5,0.10874999999999999
curve,5,0.30519999999999997
curve,5,0.295
straight,13,0.2596
straight,13,0.2511
curve,5,0.5922
curve,5,0.585
curve,5,0.6377499999999999
curve,5,0.6307499999999999
curve,5,0.7585
curve,5,0.748
curve,5,0.68
curve,5,0.684
curve,5,0.5607500000000001
curve,5,0.5680000000000001
curve,5,0.3895
curve,5,0.4
curve,5,0.21419999999999997
curve,5,0.22619999999999998
curve,5,0.0063999999999999994
curve,5,0.0184
straight,13,-0.1249
straight,13,-0.1134
curve,5,-0.3872
curve,5,-0.3772
curve,5,-0.5590999999999999
curve,5,-0.5480999999999999
curve,5,-0.7037500000000001
curve,5,-0.6920000000000001
curve,5,-0.72175
curve,5,-0.72
curve,5,-0.6775000000000001
curve,5,-0.68
curve,5,-0.5822499999999999
curve,5,-0.588
curve,5,-0.4435
curve,5,-0.452
curve,5,-0.27775000000000005
curve,5,-0.28800000000000003
curve,5,-0.10525000000000001
curve,5,-0.116
curve,5,0.07625
curve,5,0.06525
curve,5,0.263
curve,5,0.253
curve,5,0.4552
curve,5,0.445
curve,5,0.445
curve,5,0.5616000000000001
curve,5,0.555
curve,5,0.55425
curve,5,0.552
curve,5,0.5035999999999999
curve,5,0.5045999999999999
curve,5,0.4402
curve,5,0.4437
curve,5,0.4437
curve,5,0.34249999999999997
curve,5,0.348
curve,5,0.2613
curve,5,0.2668
curve,5,0.1416
curve,5,0.15
curve,5,0.15
curve,5,-0.0143
curve,5,-0.005
curve,5,-0.28590000000000004
curve,5,-0.27
curve,5,-0.5721
curve,5,-0.555
curve,5,-0.7588499999999999
curve,5,-0.7438499999999999
curve,5,-0.7438499999999999
curve,5,-0.9646499999999999
curve,5,-0.9526499999999999
straight,9,-0.6391499999999999
straight,9,-0.6296499999999999
curve,5,-1.1385
curve,5,-1.1320000000000001
exception,5,-1.21325
exception,5,-1.2037499999999999
exception,5,-1.4597499999999999
exception,5,-1.4437499999999999
exception,5,-1.4597499999999999
exception,5,-1.45875
exception,5,-1.41075
exception,5,-1.4137499999999998
exception,5,-1.28975
exception,5,-1.2974999999999999
exception,5,-1.1255
exception,5,-1.13625
exception,5,-0.9442499999999999
exception,5,-0.9562499999999999
curve,5,-0.74825
curve,5,-0.76125
curve,5,-0.76125
curve,5,-0.5995
curve,5,-0.42075
curve,5,-0.432
curve,5,-0.2535
curve,5,-0.264
curve,5,-0.264
curve,5,-0.1123
curve,5,-0.12179999999999999
curve,5,-0.0234
curve,5,-0.03
curve,5,0.0336
curve,5,0.03
curve,5,0.0618
curve,5,0.06
curve,5,0.016399999999999998
curve,5,0.0184
curve,5,-0.0883
curve,5,-0.0828
curve,5,-0.2596
curve,5,-0.25
curve,5,-0.47790000000000005
curve,5,-0.465
curve,5,-0.73
curve,5,-0.715
curve,5,-0.85665
curve,5,-0.8439
curve,5,-1.0647
curve,5,-1.0527
straight,9,-0.6982
straight,9,-0.68845
curve,5,-1.2429999999999999
curve,5,-1.236
exception,5,-1.34275
exception,5,-1.33125
exception,5,-1.59925
exception,5,-1.5825
exception,5,-1.5625
exception,5,-1.56375
exception,5,-1.4717500000000001
exception,5,-1.4775
exception,5,-1.3054999999999999
exception,5,-1.31625
exception,5,-1.10025
exception,5,-1.11375
straight,9,-0.5710500000000001
straight,9,-0.58555
curve,5,-0.786
curve,5,-0.796
curve,5,-0.78325
curve,5,-0.784
curve,5,-0.9115
curve,5,-0.904
straight,9,-0.6266
straight,9,-0.61985
exception,5,-1.0927499999999999
exception,5,-1.08375
exception,5,-1.32775
exception,5,-1.3125
exception,5,-1.6965
exception,5,-1.6724999999999999
exception,5,-1.6385
exception,5,-1.625
exception,5,-1.779
exception,5,-1.768
exception,5,-1.8555
exception,5,-1.8492499999999998
exception,5,-1.8737499999999998
exception,5,-1.8719999999999999
exception,5,-1.8545
exception,5,-1.85575
exception,5,-1.7297500000000001
exception,5,-1.73875
exception,5,-1.49375
exception,5,-1.51125
exception,5,-1.29
exception,5,-1.3125
exception,5,-0.9075
exception,5,-0.9345
exception,5,-0.50325
exception,5,-0.532
curve,5,-0.06999999999999999
curve,5,-0.10124999999999999
curve,5,0.39075
curve,5,0.36
curve,5,1.0682999999999998
curve,5,1.035
curve,5,1.3983999999999999
curve,5,1.3754
curve,5,1.56285
curve,5,1.5486
exception,5,1.3829999999999998
exception,5,1.38
exception,5,1.38
exception,5,1.288
exception,5,1.29375
exception,5,1.11375
exception,5,1.125
exception,5,0.909
exception,5,0.9225
exception,5,0.9225
curve,5,0.6545
curve,5,0.67125
curve,5,0.41
curve,5,0.428
curve,5,0.428
curve,5,0.10925
curve,5,0.128
curve,5,-0.20119999999999996
curve,5,-0.18269999999999997
curve,5,-0.18269999999999997
straight,13,-0.2963
straight,13,-0.2808
straight,13,-0.2808
curve,5,-0.6364
curve,5,-0.6264
curve,5,-0.6264
curve,5,-0.8794
curve,5,-0.8656499999999999
curve,5,-0.8656499999999999
curve,5,-1.08075
curve,5,-1.064
curve,5,-1.064
exception,5,-0.9974999999999999
exception,5,-0.9974999999999999
exception,5,-0.9974999999999999
exception,5,-0.9015
exception,5,-0.9075
exception,5,-0.9075
straight,9,-0.4768
straight,9,-0.48755
curve,5,-0.53025
curve,5,-0.54375
curve,5,-0.54375
curve,5,-0.31575
curve,5,-0.32999999999999996
curve,5,-0.32999999999999996
curve,5,-0.32999999999999996
curve,5,-0.14375
curve,5,-0.156
curve,5,-0.156
curve,5,0.04375
curve,5,0.032
curve,5,0.032
curve,5,0.2696
curve,5,0.2576
curve,5,0.2576
curve,5,0.439
curve,5,0.43
curve,5,0.43
curve,5,0.5148
curve,5,0.51
curve,5,0.51
curve,5,0.49344999999999994
curve,5,0.49219999999999997
curve,5,0.49219999999999997
curve,5,0.4631
curve,5,0.4646
curve,5,0.4646
curve,5,0.39335
curve,5,0.39585
curve,5,0.39585
curve,5,0.32225
curve,5,0.32625
curve,5,0.32625
curve,5,0.2577
curve,5,0.2622
curve,5,0.2622
curve,5,0.1749
curve,5,0.1794
curve,5,0.1794
curve,5,0.0996
curve,5,0.105
curve,5,0.105
curve,5,-0.0009999999999999992
curve,5,0.005
curve,5,0.005
straight,13,-0.0563
straight,13,-0.051300000000000005
curve,5,-0.19039999999999999
curve,5,-0.185
curve,5,-0.185
curve,5,-0.2187
curve,5,-0.2162
curve,5,-0.2162
curve,5,-0.2356
curve,5,-0.2346
curve,5,-0.2346
curve,5,-0.2346
curve,5,-0.2346
curve,5,-0.20345
curve,5,-0.20445
curve,5,-0.16305
curve,5,-0.1653
curve,5,-0.1653
curve,5,-0.12145
curve,5,-0.1242
curve,5,-0.1242
curve,5,-0.08055
curve,5,-0.0828
curve,5,-0.0828
curve,5,-0.03915
curve,5,-0.0414
curve,5,-0.0414
curve,5,0.008
curve,5,0.005
curve,5,0.005
curve,5,0.058
curve,5,0.055
curve,5,0.055
curve,5,0.0974
curve,5,0.095
curve,5,0.1268
curve,5,0.125
curve,5,0.125
curve,5,0.125
straight,13,0.07635
straight,13,0.0756
straight,13,0.0756
straight,13,0.07265
straight,13,0.0729
straight,13,0.0729
curve,5,0.14559999999999998
curve,5,0.145
curve,5,0.145
curve,5,0.1874
curve,5,0.185
curve,5,0.185
curve,5,0.14259999999999998
curve,5,0.145
curve,5,0.145
curve,5,0.0814
curve,5,0.085
curve,5,0.085
curve,5,0.085
curve,5,0.085
straight,13,0.0164
straight,13,0.0189
straight,13,0.0189
straight,13,-0.0106
straight,13,-0.0081
straight,13,-0.0081
curve,5,-0.068
curve,5,-0.065
curve,5,-0.065
curve,5,-0.1074
curve,5,-0.105
curve,5,-0.105
curve,5,-0.105
curve,5,-0.11560000000000001
curve,5,-0.115
curve,5,-0.115
curve,5,-0.1097
curve,5,-0.11
curve,5,-0.11
curve,5,-0.0994
curve,5,-0.1
curve,5,-0.1
curve,5,-0.08410000000000001
curve,5,-0.085
curve,5,-0.085
curve,5,-0.0638
curve,5,-0.065
curve,5,-0.065
curve,5,-0.065
curve,5,-0.0332
curve,5,-0.035
curve,5,-0.035
curve,5,-0.0138
curve,5,-0.015
curve,5,-0.015
curve,5,0.0168
curve,5,0.015
curve,5,0.015
curve,5,0.0256
curve,5,0.025
curve,5,0.025
