epoch,loss
172,0.05783453150663651
173,0.05629897786889822
174,0.05688240989879931
175,0.05779909648710988
176,0.05916660485079386
177,0.06002516956950167
178,0.05808602375073304
179,0.05933572679251722
180,0.058518800599663294
181,0.05809683298457016
182,0.05796108835883149
183,0.08219351439207828
184,0.09123733972433222
185,0.08949753071251551
186,0.08136044872373126
187,0.07550087597252783
188,0.07140274433129766
189,0.06395650361336822
190,0.06250866580270208
191,0.0668434162038713
192,0.06083888769826797
193,0.06056405943298477
194,0.08219963914457058
195,0.0633662988387107
196,0.06115859529247634
197,0.05992803148963733
198,0.05739382949394391
199,0.05848954936946647
200,0.05753594664890699
201,0.05738507589077785
202,0.05730540947327435
203,0.05735163757457733
204,0.05649056017355885
205,0.05658427251415843
206,0.05699670086648695
207,0.05655451294812329
208,0.0567602258674615
209,0.057455541922889417
210,0.056960180101156666
211,0.05723059746901306
212,0.05657461209723373
213,0.05604448480626514
214,0.05674477333872063
215,0.057106101754329446
216,0.05642703052715272
217,0.05719931911478199
218,0.05720873446163079
219,0.055990549799866375
220,0.05560233363954043
221,0.06040427659398614
222,0.07540404288215762
223,0.09705031608305961
224,0.07886287396959056
225,0.08799012384865686
226,0.06931816383142893
227,0.06363956932768507
228,0.06441515007449622
229,0.06932062420370147
230,0.05830573601827921
231,0.059572937922638125
232,0.0560768469337383
233,0.05553307291967975
234,0.05591059159837862
235,0.05494719525817239
236,0.05415010437238238
237,0.05507724563301839
238,0.05341970601635623
239,0.054631611543088175
240,0.0544212674292582
241,0.05432940567917082
242,0.053509456495465076
243,0.05399603640391645
244,0.05373979082502859
245,0.05316361228854043
246,0.05419839584456251
247,0.05482414666477374
248,0.05408730515950242
249,0.05381293534821135
250,0.05376155616984549
251,0.05384314228165714
252,0.05456274517843482
253,0.05267625879179867
254,0.05339678202064039
255,0.05248769582192712
256,0.0512761576671958
257,0.052339843859177226
258,0.051211507939530124
259,0.05239722465427177
260,0.08646291690580185
261,0.09288519600692241
262,0.08040153652257784
263,0.07371999795217456
264,0.0799074035076576
265,0.06282314811101368
266,0.0671124342773607
267,0.06533148398711029
268,0.06170709895137336
269,0.06102452791427054
270,0.060235644866445656
271,0.06005078163710016
272,0.059701341005139394
273,0.05997546632730095
274,0.05899716927150029
275,0.05938157722245432
