Type,v,w
curve,5,0.46109999999999995
curve,5,0.4665
curve,5,0.464
curve,5,0.37475
curve,5,0.38
curve,5,0.27065
curve,5,0.2784
curve,5,0.11279999999999998
curve,5,0.12179999999999999
curve,5,0.12179999999999999
curve,5,-0.0652
straight,13,-0.14450000000000002
straight,13,-0.135
straight,13,-0.135
curve,5,-0.4822
curve,5,-0.4692
curve,5,-0.74375
curve,5,-0.724
curve,5,-0.9450000000000001
curve,5,-0.932
curve,5,-0.8817499999999999
curve,5,-0.88125
curve,5,-0.80925
curve,5,-0.81375
curve,5,-0.68175
curve,5,-0.69
curve,5,-0.5179999999999999
curve,5,-0.5287499999999999
curve,5,-0.37275
curve,5,-0.384
curve,5,-0.18425
curve,5,-0.196
curve,5,-0.006149999999999999
curve,5,-0.0174
curve,5,0.18530000000000002
curve,5,0.1748
straight,13,0.19405000000000003
straight,13,0.18630000000000002
curve,5,0.46690000000000004
curve,5,0.46
curve,5,0.529
curve,5,0.522
curve,5,0.5395
curve,5,0.536
curve,5,0.45525000000000004
curve,5,0.46
curve,5,0.32825000000000004
curve,5,0.336
curve,5,0.19519999999999998
curve,5,0.20445
curve,5,0.015849999999999996
curve,5,0.026099999999999998
curve,5,-0.18200000000000002
curve,5,-0.17
curve,5,-0.3714
curve,5,-0.36
curve,5,-0.4767
curve,5,-0.4692
curve,5,-0.5402999999999999
curve,5,-0.5350499999999999
curve,5,-0.56725
curve,5,-0.5655
curve,5,-0.52
curve,5,-0.52
curve,5,-0.4775
curve,5,-0.48
curve,5,-0.4205
curve,5,-0.424
curve,5,-0.339
curve,5,-0.34400000000000003
curve,5,-0.28209999999999996
curve,5,-0.28709999999999997
curve,5,-0.19049999999999997
curve,5,-0.19574999999999998
curve,5,-0.10515
curve,5,-0.1104
curve,5,-0.014000000000000002
curve,5,-0.02
curve,5,0.0648
curve,5,0.06
straight,13,0.0678
straight,13,0.0648
curve,5,0.1518
curve,5,0.15
curve,5,0.1606
curve,5,0.16
curve,5,0.1181
curve,5,0.1196
curve,5,0.1196
curve,5,0.055799999999999995
curve,5,0.06
curve,5,-0.0248
curve,5,-0.02
curve,5,-0.1154
curve,5,-0.11
straight,13,-0.12135000000000001
straight,13,-0.11610000000000001
curve,5,-0.321
curve,5,-0.315
curve,5,-0.37224999999999997
curve,5,-0.368
curve,5,-0.4952
curve,5,-0.48719999999999997
curve,5,-0.601
curve,5,-0.592
curve,5,-0.609
curve,5,-0.608
curve,5,-0.58675
curve,5,-0.588
curve,5,-0.52425
curve,5,-0.528
curve,5,-0.4175
curve,5,-0.424
curve,5,-0.288
curve,5,-0.296
curve,5,-0.1609
curve,5,-0.16965
curve,5,0.0049
curve,5,-0.0046
straight,13,0.10645
straight,13,0.09720000000000001
curve,5,0.3496
curve,5,0.34
curve,5,0.4154
curve,5,0.4089
curve,5,0.495
curve,5,0.488
curve,5,0.54325
curve,5,0.54
curve,5,0.489
curve,5,0.492
curve,5,0.39425000000000004
curve,5,0.4
curve,5,0.25125000000000003
curve,5,0.26
curve,5,0.07300000000000001
curve,5,0.084
curve,5,-0.12024999999999998
curve,5,-0.10874999999999999
curve,5,-0.3476
curve,5,-0.335
curve,5,-0.5258
curve,5,-0.515
curve,5,-0.5902
curve,5,-0.5841999999999999
curve,5,-0.6076499999999999
curve,5,-0.6046499999999999
curve,5,-0.60005
curve,5,-0.6003
curve,5,-0.51375
curve,5,-0.516
curve,5,-0.448
curve,5,-0.452
curve,5,-0.39495
curve,5,-0.4002
curve,5,-0.299
curve,5,-0.3045
curve,5,-0.2056
curve,5,-0.2116
curve,5,-0.0922
curve,5,-0.1
curve,5,0.0166
curve,5,0.01
curve,5,0.10540000000000001
curve,5,0.1
curve,5,0.1689
curve,5,0.165
curve,5,0.18575
curve,5,0.184
curve,5,0.1743
curve,5,0.1748
curve,5,0.136
curve,5,0.138
curve,5,0.0798
curve,5,0.0828
curve,5,0.0149
curve,5,0.0184
curve,5,-0.0648
curve,5,-0.06
curve,5,-0.15539999999999998
curve,5,-0.15
straight,13,-0.1223
straight,13,-0.1188
curve,5,-0.2836
curve,5,-0.28
curve,5,-0.39825
curve,5,-0.391
curve,5,-0.5261499999999999
curve,5,-0.5176499999999999
curve,5,-0.52225
curve,5,-0.522
curve,5,-0.476
curve,5,-0.4785
curve,5,-0.3957
curve,5,-0.4002
curve,5,-0.299
curve,5,-0.3045
curve,5,-0.2056
curve,5,-0.2116
curve,5,-0.0922
curve,5,-0.1
curve,5,0.0113
curve,5,0.005
curve,5,0.1057
curve,5,0.1
curve,5,0.1636
curve,5,0.16
curve,5,0.1763
curve,5,0.1748
curve,5,0.1651
curve,5,0.1656
curve,5,0.11979999999999999
curve,5,0.12179999999999999
curve,5,0.0706
curve,5,0.0736
curve,5,0.0057
curve,5,0.0092
curve,5,-0.0684
curve,5,-0.0644
curve,5,-0.0644
curve,5,-0.1495
curve,5,-0.2245
curve,5,-0.22
curve,5,-0.22
straight,13,-0.1424
straight,13,-0.1404
curve,5,-0.28650000000000003
curve,5,-0.28500000000000003
curve,5,-0.41750000000000004
curve,5,-0.41000000000000003
curve,5,-0.4947
curve,5,-0.48719999999999997
curve,5,-0.48719999999999997
curve,5,-0.4688
curve,5,-0.4698
curve,5,-0.4192
curve,5,-0.42195
curve,5,-0.33455
curve,5,-0.3393
curve,5,-0.3393
curve,5,-0.2521
curve,5,-0.2576
curve,5,-0.1528
curve,5,-0.16
curve,5,-0.0434
curve,5,-0.05
curve,5,0.0454
curve,5,0.04
curve,5,0.1142
curve,5,0.11
curve,5,0.11
curve,5,0.14
curve,5,0.1477
curve,5,0.1472
curve,5,0.12079999999999999
curve,5,0.12179999999999999
curve,5,0.08499999999999999
curve,5,0.087
curve,5,0.0338
curve,5,0.0368
curve,5,-0.0311
curve,5,-0.0276
curve,5,-0.10035
curve,5,-0.09659999999999999
curve,5,-0.1739
curve,5,-0.17
curve,5,-0.2389
curve,5,-0.23500000000000001
straight,13,-0.15050000000000002
straight,13,-0.14850000000000002
curve,5,-0.3015
curve,5,-0.3
curve,5,-0.43779999999999997
curve,5,-0.43
curve,5,-0.5167
curve,5,-0.50895
curve,5,-0.50895
curve,5,-0.48595
curve,5,-0.42279999999999995
curve,5,-0.42629999999999996
curve,5,-0.3538
curve,5,-0.3588
curve,5,-0.2812
curve,5,-0.2852
curve,5,-0.2464
curve,5,-0.2484
curve,5,-0.2387
curve,5,-0.2392
curve,5,-0.26
curve,5,-0.26
curve,5,-0.2489
curve,5,-0.2484
curve,5,-0.2775
curve,5,-0.276
curve,5,-0.3051
curve,5,-0.3036
curve,5,-0.3521
curve,5,-0.3496
curve,5,-0.3766
curve,5,-0.3741
curve,5,-0.42929999999999996
curve,5,-0.42629999999999996
curve,5,-0.49069999999999997
curve,5,-0.48719999999999997
curve,5,-0.516
curve,5,-0.512
curve,5,-0.5842499999999999
curve,5,-0.58
curve,5,-0.6565
curve,5,-0.652
curve,5,-0.72425
curve,5,-0.72
curve,5,-0.8007500000000001
curve,5,-0.796
curve,5,-0.796
curve,5,-0.87675
curve,5,-0.8855
curve,5,-0.88125
exception,5,-0.9492499999999999
exception,5,-0.945
exception,5,-1.005
exception,5,-1.00125
exception,5,-1.00125
exception,5,-1.04525
exception,5,-1.0625
exception,5,-1.06125
exception,5,-1.06125
exception,5,-0.9680000000000001
exception,5,-0.902
exception,5,-0.9065
exception,5,-0.7715
exception,5,-0.7805
exception,5,-0.64425
exception,5,-0.65625
curve,5,-0.44025
curve,5,-0.45375
curve,5,-0.21774999999999997
curve,5,-0.23249999999999998
curve,5,0.0027500000000000007
curve,5,-0.012
curve,5,0.21695
curve,5,0.20445
curve,5,0.4576
curve,5,0.445
curve,5,0.445
curve,5,0.5933999999999999
curve,5,0.585
curve,5,0.5964
curve,5,0.5934
curve,5,0.55195
curve,5,0.55245
curve,5,0.49265
curve,5,0.49589999999999995
curve,5,0.3671
curve,5,0.3741
curve,5,0.20849999999999996
curve,5,0.21749999999999997
curve,5,0.016800000000000002
curve,5,0.03
straight,13,-0.12245
straight,13,-0.1107
curve,5,-0.42624999999999996
curve,5,-0.414
curve,5,-0.5984999999999999
curve,5,-0.5872499999999999
curve,5,-0.795
curve,5,-0.78
straight,9,-0.63975
straight,9,-0.62475
exception,5,-1.01225
exception,5,-1.00875
exception,5,-1.00075
exception,5,-1.00125
exception,5,-0.9772500000000001
exception,5,-0.97875
exception,5,-0.8535
exception,5,-0.8575
exception,5,-0.73475
exception,5,-0.74625
curve,5,-0.52225
curve,5,-0.53625
curve,5,-0.27225
curve,5,-0.28875
curve,5,-0.010499999999999999
curve,5,-0.028
curve,5,0.30534999999999995
curve,5,0.28709999999999997
straight,13,0.3729
straight,13,0.3564
curve,5,0.7904
curve,5,0.77865
curve,5,0.9794999999999999
curve,5,0.964
exception,5,1.06375
exception,5,1.05375
exception,5,0.94975
exception,5,0.9562499999999999
curve,5,0.76425
curve,5,0.77625
curve,5,0.52025
curve,5,0.53625
curve,5,0.27025000000000005
curve,5,0.28800000000000003
curve,5,-0.03075
curve,5,-0.012
curve,5,-0.3966
curve,5,-0.375
curve,5,-0.7142000000000001
curve,5,-0.6950000000000001
curve,5,-0.83005
curve,5,-0.8178
curve,5,-0.871
curve,5,-0.864
curve,5,-0.90225
curve,5,-0.9
curve,5,-0.87025
curve,5,-0.872
curve,5,-0.7455
curve,5,-0.75
curve,5,-0.638
curve,5,-0.645
curve,5,-0.497
curve,5,-0.50625
curve,5,-0.37425
curve,5,-0.384
curve,5,-0.214
curve,5,-0.224
curve,5,-0.0642
curve,5,-0.07394999999999999
curve,5,0.10609999999999999
curve,5,0.09659999999999999
curve,5,0.2587
curve,5,0.25
curve,5,0.3666
curve,5,0.36
curve,5,0.4077
curve,5,0.405
curve,5,0.36775
curve,5,0.368
curve,5,0.3001
curve,5,0.3036
curve,5,0.2066
curve,5,0.2116
curve,5,0.08549999999999999
curve,5,0.092
curve,5,-0.0378
curve,5,-0.03
straight,13,-0.09290000000000001
straight,13,-0.0864
curve,5,-0.2766
curve,5,-0.27
curve,5,-0.423
curve,5,-0.414
curve,5,-0.513
curve,5,-0.504
curve,5,-0.5295
curve,5,-0.528
curve,5,-0.51525
curve,5,-0.516
curve,5,-0.465
curve,5,-0.468
curve,5,-0.39575000000000005
curve,5,-0.4
curve,5,-0.3065
curve,5,-0.312
curve,5,-0.2289
curve,5,-0.2349
curve,5,-0.1245
curve,5,-0.1305
curve,5,-0.041
curve,5,-0.046
curve,5,0.056
curve,5,0.05
curve,5,0.12419999999999999
curve,5,0.12
straight,13,0.0884
straight,13,0.0864
curve,5,0.1706
curve,5,0.17
curve,5,0.17
curve,5,0.17
curve,5,0.1223
curve,5,0.125
curve,5,0.045500000000000006
curve,5,0.05
curve,5,-0.056
curve,5,-0.05
straight,13,-0.08305000000000001
straight,13,-0.07830000000000001
curve,5,-0.2351
curve,5,-0.23
curve,5,-0.35224999999999995
curve,5,-0.345
curve,5,-0.47345
curve,5,-0.46545
curve,5,-0.49305
curve,5,-0.49155
curve,5,-0.49155
curve,5,-0.43075
curve,5,-0.432
curve,5,-0.38525000000000004
curve,5,-0.388
curve,5,-0.33455
curve,5,-0.3393
curve,5,-0.24729999999999996
curve,5,-0.25229999999999997
curve,5,-0.14189999999999997
curve,5,-0.14789999999999998
curve,5,-0.04
curve,5,-0.046
curve,5,0.0878
curve,5,0.08
straight,13,0.10220000000000001
straight,13,0.09720000000000001
curve,5,0.27540000000000003
curve,5,0.27
curve,5,0.2969
curve,5,0.2944
curve,5,0.31059999999999993
curve,5,0.30884999999999996
curve,5,0.29045
curve,5,0.29145
curve,5,0.20404999999999998
curve,5,0.20879999999999999
curve,5,0.09839999999999999
curve,5,0.10439999999999999
curve,5,-0.0448
curve,5,-0.0368
curve,5,-0.2096
curve,5,-0.2
curve,5,-0.3908
curve,5,-0.38
curve,5,-0.49994999999999995
curve,5,-0.49219999999999997
curve,5,-0.5804499999999999
curve,5,-0.5741999999999999
curve,5,-0.6432
curve,5,-0.63945
curve,5,-0.605
curve,5,-0.604
curve,5,-0.5700000000000001
curve,5,-0.5720000000000001
curve,5,-0.49975
curve,5,-0.504
curve,5,-0.40625000000000006
curve,5,-0.41200000000000003
curve,5,-0.29725
curve,5,-0.304
curve,5,-0.20179999999999998
curve,5,-0.20879999999999999
curve,5,-0.0753
curve,5,-0.0828
curve,5,0.0637
curve,5,0.055
straight,13,0.09755000000000001
straight,13,0.0918
curve,5,0.2442
curve,5,0.24
curve,5,0.279
curve,5,0.276
curve,5,0.2702
curve,5,0.2697
curve,5,0.20989999999999998
curve,5,0.21314999999999998
curve,5,0.12575
curve,5,0.1305
curve,5,0.02645
curve,5,0.0322
curve,5,0.0322
curve,5,-0.0975
curve,5,-0.2066
curve,5,-0.2
curve,5,-0.2
curve,5,-0.2954
curve,5,-0.29
curve,5,-0.343
curve,5,-0.34
curve,5,-0.3718
curve,5,-0.37
curve,5,-0.3501
curve,5,-0.3496
curve,5,-0.3302
curve,5,-0.3312
curve,5,-0.2924
curve,5,-0.2944
curve,5,-0.2944
curve,5,-0.2459
curve,5,-0.2064
curve,5,-0.21
curve,5,-0.21
curve,5,-0.157
curve,5,-0.16
curve,5,-0.107
curve,5,-0.11
curve,5,-0.0517
curve,5,-0.055
straight,13,-0.00905
straight,13,-0.0108
curve,5,0.0118
curve,5,0.01
curve,5,-0.0112
curve,5,-0.01
straight,13,-0.046700000000000005
straight,13,-0.0432
curve,5,-0.1118
curve,5,-0.11
curve,5,-0.2054
curve,5,-0.2
curve,5,-0.3325
curve,5,-0.325
curve,5,-0.3184
curve,5,-0.3174
curve,5,-0.3174
curve,5,-0.30285
curve,5,-0.3036
curve,5,-0.2648
curve,5,-0.2668
curve,5,-0.237
curve,5,-0.24
curve,5,-0.1764
curve,5,-0.18
curve,5,-0.1217
curve,5,-0.125
straight,13,-0.0321
straight,13,-0.0351
curve,5,-0.006700000000000001
curve,5,-0.01
curve,5,-0.0047
curve,5,-0.005
curve,5,-0.0898
curve,5,-0.085
curve,5,-0.1115
curve,5,-0.11
straight,13,-0.0712
straight,13,-0.0702
straight,13,-0.0702
straight,13,-0.0702
curve,5,-0.17240000000000003
curve,5,-0.17
curve,5,-0.276
curve,5,-0.27
curve,5,-0.2775
curve,5,-0.276
curve,5,-0.2178
curve,5,-0.2208
curve,5,-0.134
curve,5,-0.14
curve,5,-0.034
curve,5,-0.04
straight,13,0.0433
straight,13,0.0378
curve,5,0.1601
curve,5,0.155
curve,5,0.22505
curve,5,0.2208
curve,5,0.2732
curve,5,0.2697
curve,5,0.2697
curve,5,0.2697
curve,5,0.25129999999999997
curve,5,0.25229999999999997
curve,5,0.21549999999999997
curve,5,0.21749999999999997
curve,5,0.15309999999999999
curve,5,0.1566
curve,5,0.09219999999999999
curve,5,0.0957
curve,5,0.0236
curve,5,0.0276
curve,5,-0.0403
curve,5,-0.0368
curve,5,-0.1142
curve,5,-0.11
curve,5,-0.163
curve,5,-0.16
straight,13,-0.09820000000000001
straight,13,-0.09720000000000001
straight,13,-0.10310000000000001
straight,13,-0.10260000000000001
curve,5,-0.243
curve,5,-0.24
curve,5,-0.3275
curve,5,-0.322
curve,5,-0.322
curve,5,-0.3321
curve,5,-0.3306
curve,5,-0.272
curve,5,-0.276
curve,5,-0.1693
curve,5,-0.052199999999999996
curve,5,-0.06
curve,5,-0.06
straight,13,0.056100000000000004
straight,13,0.048600000000000004
curve,5,0.2278
curve,5,0.22
curve,5,0.3188
curve,5,0.31279999999999997
curve,5,0.4246
curve,5,0.41759999999999997
curve,5,0.47750000000000004
curve,5,0.47200000000000003
curve,5,0.48474999999999996
curve,5,0.484
curve,5,0.45425000000000004
curve,5,0.456
curve,5,0.388
curve,5,0.392
curve,5,0.29
curve,5,0.296
curve,5,0.16
curve,5,0.168
curve,5,0.021699999999999997
curve,5,0.030449999999999998
curve,5,-0.14725000000000002
curve,5,-0.138
curve,5,-0.3408
curve,5,-0.33
curve,5,-0.49429999999999996
curve,5,-0.485
curve,5,-0.5626
curve,5,-0.5566
curve,5,-0.58615
curve,5,-0.5829
curve,5,-0.5829
curve,5,-0.5829
curve,5,-0.4765
curve,5,-0.48
curve,5,-0.42079999999999995
curve,5,-0.42629999999999996
curve,5,-0.2699
curve,5,-0.2784
curve,5,-0.1101
curve,5,-0.1196
curve,5,0.082
curve,5,0.07
curve,5,0.27140000000000003
curve,5,0.26
curve,5,0.375
curve,5,0.368
curve,5,0.4216
curve,5,0.41759999999999997
curve,5,0.40525
curve,5,0.404
curve,5,0.39125000000000004
curve,5,0.392
curve,5,0.341
curve,5,0.34400000000000003
curve,5,0.28450000000000003
curve,5,0.28800000000000003
curve,5,0.203
curve,5,0.20800000000000002
curve,5,0.125
curve,5,0.1305
curve,5,0.0247
curve,5,0.030449999999999998
curve,5,-0.06965
curve,5,-0.0644
curve,5,-0.17600000000000002
curve,5,-0.17
straight,13,-0.1331
straight,13,-0.1296
curve,5,-0.293
curve,5,-0.29
curve,5,-0.3638
curve,5,-0.3588
curve,5,-0.4221
curve,5,-0.41759999999999997
curve,5,-0.3716
curve,5,-0.3741
curve,5,-0.29129999999999995
curve,5,-0.29579999999999995
curve,5,-0.18669999999999998
curve,5,-0.19319999999999998
curve,5,-0.0722
curve,5,-0.08
curve,5,0.057800000000000004
curve,5,0.05
curve,5,0.17720000000000002
curve,5,0.17
curve,5,0.2534
curve,5,0.2484
curve,5,0.29009999999999997
curve,5,0.28709999999999997
curve,5,0.3055
curve,5,0.3045
curve,5,0.29529999999999995
curve,5,0.29579999999999995
curve,5,0.2682
curve,5,0.2697
curve,5,0.21449999999999997
curve,5,0.21749999999999997
curve,5,0.14389999999999997
curve,5,0.14789999999999998
curve,5,0.07429999999999999
curve,5,0.0783
curve,5,-0.0045000000000000005
curve,5,-0.0
curve,5,-0.0848
curve,5,-0.08
curve,5,-0.1436
curve,5,-0.14
curve,5,-0.193
curve,5,-0.19
straight,13,-0.1144
straight,13,-0.1134
curve,5,-0.21
curve,5,-0.21
curve,5,-0.263
curve,5,-0.26
curve,5,-0.278
curve,5,-0.276
curve,5,-0.2178
curve,5,-0.2208
curve,5,-0.1552
curve,5,-0.16
curve,5,-0.054
curve,5,-0.06
straight,13,0.02365
straight,13,0.0189
curve,5,0.1251
curve,5,0.12
curve,5,0.1977
curve,5,0.19319999999999998
curve,5,0.2514
curve,5,0.2484
curve,5,0.24409999999999998
curve,5,0.24359999999999998
curve,5,0.22519999999999998
curve,5,0.22619999999999998
curve,5,0.18939999999999999
curve,5,0.1914
curve,5,0.14539999999999997
curve,5,0.14789999999999998
curve,5,0.09269999999999999
curve,5,0.0957
curve,5,0.033299999999999996
curve,5,0.0368
curve,5,-0.0214
curve,5,-0.0184
curve,5,-0.08360000000000001
curve,5,-0.08
curve,5,-0.1277
curve,5,-0.125
curve,5,-0.1515
curve,5,-0.15
straight,13,-0.0869
straight,13,-0.0864
straight,13,-0.0864
straight,13,-0.0864
curve,5,-0.1918
curve,5,-0.19
curve,5,-0.2524
curve,5,-0.2484
curve,5,-0.2678
curve,5,-0.2668
curve,5,-0.2086
curve,5,-0.2116
curve,5,-0.124
curve,5,-0.13
curve,5,-0.13
curve,5,-0.024
curve,5,-0.03
curve,5,0.0866
curve,5,0.08
curve,5,0.186
curve,5,0.18
curve,5,0.2626
curve,5,0.2576
curve,5,0.308
curve,5,0.3045
curve,5,0.3505
curve,5,0.348
curve,5,0.35719999999999996
curve,5,0.35669999999999996
curve,5,0.3025
curve,5,0.304
curve,5,0.253
curve,5,0.256
curve,5,0.1956
curve,5,0.2001
curve,5,0.14029999999999998
curve,5,0.14354999999999998
curve,5,0.18575
curve,5,0.184
curve,5,0.2795
curve,5,0.275
curve,5,0.4128
curve,5,0.405
curve,5,0.54235
curve,5,0.5336
curve,5,0.5336
curve,5,0.6564
curve,5,0.64815
curve,5,0.78155
curve,5,0.7743
curve,5,0.8310000000000001
curve,5,0.8240000000000001
curve,5,0.9430000000000001
curve,5,0.936
curve,5,1.01675
curve,5,1.012
curve,5,1.0545
curve,5,1.052
curve,5,1.0605
curve,5,1.06
curve,5,1.026
curve,5,1.028
curve,5,0.977
curve,5,0.98
curve,5,0.89925
curve,5,0.904
curve,5,0.8147500000000001
curve,5,0.8200000000000001
curve,5,0.7265
curve,5,0.732
curve,5,0.64275
curve,5,0.648
curve,5,0.5630000000000001
curve,5,0.5680000000000001
curve,5,0.5085000000000001
curve,5,0.512
curve,5,0.5015999999999999
curve,5,0.5045999999999999
curve,5,0.5045999999999999
curve,5,0.48619999999999997
curve,5,0.48719999999999997
curve,5,0.48719999999999997
curve,5,0.478
curve,5,0.48769999999999997
curve,5,0.48719999999999997
curve,5,0.48719999999999997
curve,5,0.53945
curve,5,0.5382
curve,5,0.577
curve,5,0.575
curve,5,0.5897499999999999
curve,5,0.5872499999999999
curve,5,0.6332499999999999
curve,5,0.6307499999999999
curve,5,0.68135
curve,5,0.6786
curve,5,0.7245999999999999
curve,5,0.7221
curve,5,0.7680999999999999
curve,5,0.7656
curve,5,0.7978
curve,5,0.7960499999999999
curve,5,0.8144499999999999
curve,5,0.8134499999999999
curve,5,0.7812499999999999
curve,5,0.7829999999999999
curve,5,0.635
curve,5,0.64
curve,5,0.521
curve,5,0.528
curve,5,0.43025
curve,5,0.436
curve,5,0.38925000000000004
curve,5,0.392
curve,5,0.392
curve,5,0.3987
curve,5,0.3818
curve,5,0.3828
curve,5,0.36439999999999995
curve,5,0.36539999999999995
curve,5,0.35619999999999996
curve,5,0.35669999999999996
curve,5,0.35669999999999996
curve,5,0.3475
curve,5,0.348
curve,5,0.3388
curve,5,0.3393
curve,5,0.3301
curve,5,0.3306
curve,5,0.32139999999999996
curve,5,0.32189999999999996
curve,5,0.3127
curve,5,0.3132
curve,5,0.3132
curve,5,0.3132
curve,5,0.304
curve,5,0.3045
curve,5,0.29529999999999995
curve,5,0.29579999999999995
curve,5,0.28659999999999997
curve,5,0.28709999999999997
curve,5,0.28709999999999997
curve,5,0.28709999999999997
curve,5,0.2779
curve,5,0.2784
curve,5,0.2692
curve,5,0.2697
curve,5,0.2605
curve,5,0.261
curve,5,0.261
curve,5,0.261
curve,5,0.25179999999999997
curve,5,0.25229999999999997
curve,5,0.24309999999999998
curve,5,0.24359999999999998
curve,5,0.2344
curve,5,0.2349
curve,5,0.22569999999999998
curve,5,0.22619999999999998
curve,5,0.21699999999999997
curve,5,0.21749999999999997
curve,5,0.20829999999999999
curve,5,0.20879999999999999
curve,5,0.1996
curve,5,0.2001
curve,5,0.1541
curve,5,0.1566
curve,5,0.06919999999999998
curve,5,0.07394999999999999
curve,5,-0.054849999999999996
curve,5,-0.04785
curve,5,-0.23975
curve,5,-0.22999999999999998
curve,5,-0.48850000000000005
curve,5,-0.47500000000000003
curve,5,-0.7559
curve,5,-0.74
curve,5,-0.9336
curve,5,-0.9178499999999999
curve,5,-1.2260499999999999
curve,5,-1.2092999999999998
curve,5,-1.4180000000000001
curve,5,-1.4000000000000001
exception,5,-1.6045
exception,5,-1.58625
exception,5,-1.62675
exception,5,-1.60875
exception,5,-1.84325
exception,5,-1.8265
exception,5,-1.9489999999999998
exception,5,-1.9402499999999998
exception,5,-2.0102499999999996
exception,5,-2.0052499999999998
exception,5,-2.02625
exception,5,-2.02475
exception,5,-1.98975
exception,5,-1.9922499999999999
exception,5,-1.9012499999999999
exception,5,-1.9077499999999998
exception,5,-1.7082499999999998
exception,5,-1.7225
exception,5,-1.4355
exception,5,-1.456
exception,5,-1.2155
exception,5,-1.239
exception,5,-0.8715
exception,5,-0.896
exception,5,-0.5435000000000001
exception,5,-0.5670000000000001
curve,5,-0.23950000000000002
curve,5,-0.2625
curve,5,0.05575000000000001
curve,5,0.036000000000000004
curve,5,0.3421
curve,5,0.3266
curve,5,0.5776
curve,5,0.5650000000000001
curve,5,0.5651499999999999
curve,5,0.5611499999999999
curve,5,0.47350000000000003
curve,5,0.47600000000000003
curve,5,0.3315
curve,5,0.34
curve,5,0.1445
curve,5,0.156
curve,5,-0.09255
curve,5,-0.0783
curve,5,-0.3932
curve,5,-0.3772
curve,5,-0.7439
curve,5,-0.725
curve,5,-0.95315
curve,5,-0.9384
curve,5,-1.0897999999999999
curve,5,-1.0788
curve,5,-1.2122
curve,5,-1.20495
straight,9,-0.7164499999999999
straight,9,-0.71295
straight,9,-0.71295
straight,9,-0.71295
exception,5,-1.20325
exception,5,-1.19625
exception,5,-1.19625
exception,5,-1.5282499999999999
exception,5,-1.5074999999999998
exception,5,-1.4745
exception,5,-1.4625
exception,5,-1.4344999999999999
exception,5,-1.4364999999999999
exception,5,-1.5574999999999999
exception,5,-1.56375
exception,5,-1.38775
exception,5,-1.39875
exception,5,-1.19075
exception,5,-1.2037499999999999
exception,5,-0.9677499999999999
exception,5,-0.9824999999999999
exception,5,-0.8465
exception,5,-0.855
curve,5,-0.8069999999999999
curve,5,-0.8099999999999999
curve,5,-0.842
curve,5,-0.84
curve,5,-0.9119999999999999
curve,5,-0.9075
exception,5,-1.0114999999999998
exception,5,-1.005
exception,5,-1.121
exception,5,-1.11375
exception,5,-1.22575
exception,5,-1.21875
exception,5,-1.3147499999999999
exception,5,-1.3087499999999999
exception,5,-1.34875
exception,5,-1.34625
exception,5,-1.33825
exception,5,-1.3387499999999999
exception,5,-1.2507499999999998
exception,5,-1.2562499999999999
exception,5,-1.10825
exception,5,-1.1175
exception,5,-0.88175
exception,5,-0.8925000000000001
exception,5,-0.76825
exception,5,-0.78
curve,5,-0.6
curve,5,-0.61125
curve,5,-0.44725
curve,5,-0.45749999999999996
curve,5,-0.33925000000000005
curve,5,-0.34800000000000003
curve,5,-0.229
curve,5,-0.23600000000000002
curve,5,-0.17384999999999998
curve,5,-0.17834999999999998
curve,5,-0.1401
curve,5,-0.1426
curve,5,-0.1603
curve,5,-0.16
curve,5,-0.213
curve,5,-0.21
curve,5,-0.3001
curve,5,-0.295
curve,5,-0.4116
curve,5,-0.405
curve,5,-0.489
curve,5,-0.483
curve,5,-0.5671499999999999
curve,5,-0.5611499999999999
curve,5,-0.67155
curve,5,-0.66555
curve,5,-0.75755
curve,5,-0.7525499999999999
curve,5,-0.8307499999999999
curve,5,-0.8264999999999999
curve,5,-0.8067500000000001
curve,5,-0.804
curve,5,-0.8295
curve,5,-0.8280000000000001
curve,5,-0.83225
curve,5,-0.8320000000000001
curve,5,-0.8277500000000001
curve,5,-0.8280000000000001
curve,5,-0.8067500000000001
curve,5,-0.808
curve,5,-0.774
curve,5,-0.776
curve,5,-0.72925
curve,5,-0.732
curve,5,-0.681
curve,5,-0.684
curve,5,-0.633
curve,5,-0.636
curve,5,-0.5935
curve,5,-0.596
curve,5,-0.60215
curve,5,-0.6046499999999999
curve,5,-0.5770500000000001
curve,5,-0.57855
curve,5,-0.57855
curve,5,-0.55095
curve,5,-0.5340499999999999
curve,5,-0.5350499999999999
curve,5,-0.5350499999999999
curve,5,-0.52585
curve,5,-0.52635
curve,5,-0.56145
curve,5,-0.5612
curve,5,-0.57575
curve,5,-0.575
curve,5,-0.57985
curve,5,-0.5796
curve,5,-0.5205000000000001
curve,5,-0.522
curve,5,-0.44839999999999997
curve,5,-0.45239999999999997
curve,5,-0.3696
curve,5,-0.3741
curve,5,-0.3374
curve,5,-0.3404
curve,5,-0.3016
curve,5,-0.3036
curve,5,-0.2745
curve,5,-0.276
curve,5,-0.26145
curve,5,-0.2622
curve,5,-0.24765
curve,5,-0.2484
curve,5,-0.2387
curve,5,-0.2392
curve,5,-0.22949999999999998
curve,5,-0.22999999999999998
curve,5,-0.22515
curve,5,-0.2254
curve,5,-0.22055
curve,5,-0.2208
curve,5,-0.2111
curve,5,-0.2116
curve,5,-0.2116
curve,5,-0.2116
